"","manyID","Title","Signature","Force","url","End","Checked_HUGGO","Parties","No_source","MetaData_confirmed","treatyID"
"121","GUY-PAN[NA]_1973O","Guyana Panama","1973-01-01",NA,NA,NA,NA,"",NA,NA,"GUY-PAN[NA]_1973O"
"122","WSTAEC_1973O","West African Economic Community (CEAO)","1973-01-01","1974-01-01",NA,NA,NA,"",1,NA,"WSTAEC_1973O"
"123","MNRVRU_1973O","Mano River Union (MRU)","1973-10-03","1973-10-03","https://wits.worldbank.org/GPTAD/PDF/archive/MRU.pdf",NA,1,"Liberia, Sierra Leone",NA,NA,"MNRVRU_1973O"
"124","CARICM_1973O","CARICOM","1973-04-07","1973-01-08","https://wits.worldbank.org/GPTAD/PDF/archive/CARICOM.pdf",NA,NA,"",NA,NA,"CARICM_1973O"
"125","EUE-NOR[NA]_1973O","EU Norway","1973-05-14","1973-07-01","https://raw.github.com/mappingtreaties/tota/master/xml/pta_129.xml",NA,NA,"",NA,NA,"EUE-NOR[NA]_1973O"
"126","ECNRWY_1973O","EC Norway","1973-05-14","1973-01-07","https://wits.worldbank.org/GPTAD/PDF/archive/EC-Norway.pdf",NA,1,"Germany, France, Italy, The Netherlands, Belgium, Luxembourg, Denmark, Ireland, United Kingdom",NA,NA,"ECNRWY_1973O"
"127","ECTRKA_1973A","EC Turkey Association Agreement Of 1973","1973-06-30","1974-01-01","https://raw.github.com/mappingtreaties/tota/master/xml/pta_243.xml",NA,NA,"",NA,NA,"ECTRKA_1973A"
"128","CRBCCM_1973O","Caribbean Community And Common Market (CARICOM)","1973-07-04","1973-08-01","https://raw.github.com/mappingtreaties/tota/master/xml/pta_128.xml",NA,NA,"",NA,NA,"CRBCCM_1973O"
"129","HND-PAN[NA]_1973O:HND-PAN[NA]_1973O","Honduras Panama","1973-11-08","","https://wits.worldbank.org/GPTAD/PDF/archive/Panama-Honduras.pdf",NA,1," Panama, Honduras",NA,NA,"HND-PAN[NA]_1973O"
"130","ECFNLN_1973A","EC Finland Agreement","1973-10-05","1974-01-01","https://raw.github.com/mappingtreaties/tota/master/xml/pta_217.xml",NA,NA,"",NA,NA,"ECFNLN_1973A"
"131","BGR-FIN[NA]_1974O","Bulgaria Finland","1974-04-26","","https://docs.wto.org/gattdocs/q/GG/L4199/4137A1.PDF ",NA,1,"Bulgaria, Finland",NA,NA,"BGR-FIN[NA]_1974O"
"132","CZE-FIN[CZC]_1974O","Czechoslovakia Finland","1974-01-01","1975-01-01",NA,NA,NA,"",NA,NA,"CZE-FIN[CZC]_1974O"
"133","FIN-HUN[NA]_1974O","Finland Hungary","1974-01-01","1975-01-01",NA,NA,NA,"",1,NA,"FIN-HUN[NA]_1974O"
"134","GTM-PAN[NA]_1974O","Guatemala Panama","1974-06-20","1975-04-25","http://www.sice.oas.org/Trade/preftrade/Panguas1.asp",NA,1,"Guatemala, Panama",NA,NA,"GTM-PAN[NA]_1974O"
"135","ARG-URY[NA]_1974O:ARG-URY[NA]_1974O","Argentina Uruguay","1974-01-01",NA,NA,NA,NA,"",NA,NA,"ARG-URY[NA]_1974O:ARG-URY[NA]_1974O"
"136","ARG-URY[CAC]_1974O","Argentina Uruguay CAUCE1974","1974-01-01","1974-01-01",NA,NA,NA,"",NA,NA,"ARG-URY[CAC]_1974O"
"137","ECISRL_1975O:ECISRL_1970O","EC Israel","1975-01-01","1975-01-01",NA,NA,NA,"",NA,NA,"ECISRL_1975O:ECISRL_1970O"
"138","ECCWAS_1975O:ECCWAS_1975O","Economic Community Of West African States (ECOWAS)","1975-05-28","1975-06-20","https://ecowas.int/wp-content/uploads/2022/06/THE-1975-TREATY-OF-ECOWAS.pdf",NA,1,"Ghana, Guinea, Guinea Bissau, Ivory Coast, Liberia, Mali, Mauritania, Niger, Nigeria, Senegal, Sierra Leone, Togo, Upper Volta",NA,NA,"ECCWAS_1975O:ECCWAS_1975O"
"139","DDR-FIN[NA]_1975O","Finland German Democratic Republic","1975-01-01","1975-01-01",NA,NA,NA,"",1,NA,"DDR-FIN[NA]_1975O"
"140","JOR-SYR[SYR]_1975O:JOR-SYR[SYR]_1965O","Jordan Syria","1975-01-01","1975-01-01",NA,NA,NA,"",1,NA,"JOR-SYR[SYR]_1975O:JOR-SYR[SYR]_1965O"
"141","LOME_1975O1:LOME_1975O1","Lome 1","1975-02-28","1976-04-01","http://www.acp.int/sites/acpsec.waw.be/files/Lome-Convention-I-en.pdf",NA,1,"Belgium, Denmark, Germany, France, Ireland, Italy, Luxembourg, Netherlands, United Kingdom, Bahamas, Barbados, Botswana, Burundi, Cameroon, Central African Republic, Congo, Ivory Coast, Dahomey, Ethiopia, Fiji, Gabon, Gambia, Ghana, Grenada, Guinea, Guinea Bissau, Equatorial Guinea, Guyana, Upper Volta, Jamaica, Kenya, Lesotho, Liberia, Malawi, Malagasy, Mali, Mauritius, Mauritania, Niger, Nigeria, Rwanda, Senegal, Sierra Leone, Somalia, Sudan, Swaziland, Tanzania, Chad, Togo, Tonga, Trinidad and Tobago, Uganda, Samoa, Zaire, Zambia",NA,NA,"LOME_1975O1:LOME_1975O1"
"142","FRO-SWE[NA]_1975O:FRO-SWE[NA]_1975O","Faroe Islands Sweden","1975-01-01","1976-01-01",NA,NA,NA,"",NA,NA,"FRO-SWE[NA]_1975O:FRO-SWE[NA]_1975O"
"143","GRC-EC[ECE]_1975P","EC (9) Enlargement Greece Protocol1975","1975-01-01","1975-01-01","https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:21978A0428(01)&qid=1648455145892&from=EN",NA,NA,"",NA,NA,"GRC-EC[ECE]_1975P"
"144","LOME I_1975O","Lome I1975","1975-01-01","1975-01-01",NA,NA,NA,"",NA,NA,"LOME I_1975O"
"145","LOME_1975A1:LOME_1975A1","1 Convention Of Lome","1975-02-28","1976-04-01","https://raw.github.com/mappingtreaties/tota/master/xml/pta_318.xml",NA,NA,"",NA,NA,"LOME_1975A1:LOME_1975A1"
"146","GRC-EC[NA]_1975P","EC Greece Additional Protocol","1975-04-28","1975-07-01","https://raw.github.com/mappingtreaties/tota/master/xml/pta_218.xml",NA,NA,"",1,NA,"GRC-EC[NA]_1975P"
"147","ASPCFT_1975A","Asia Pacific Trade Agreement (APTA)","1975-07-31","1976-06-17","https://raw.github.com/mappingtreaties/tota/master/xml/pta_127.xml",NA,NA,"",NA,NA,"ASPCFT_1975A"
"148","BANGKK_1975A","Bangkok Agreement (now Known As APTA)","1975-07-31","1976-06-17","https://wits.worldbank.org/GPTAD/PDF/archive/Bangkok.pdf",NA,1,"Bangladesh, China, India, Laos, Mongolia, South Korea, Sri Lanka",NA,NA,"BANGKK_1975A"
"149","ALGREC_1976O","Algeria EC","1976-01-01","1976-01-01",NA,NA,NA,"",1,NA,"ALGREC_1976O"
"150","ECMRCC_1976O:ECMRCC_1976O","EC Morocco","1976-01-01","1978-01-01",NA,NA,NA,"",1,NA,"ECMRCC_1976O:ECMRCC_1976O"
"151","ECPRTA_1976P:ECPRTG_1972O","EC Portugal Additional Protocol","1976-01-01","1976-01-01",NA,NA,NA,"",1,NA,"ECPRTA_1976P:ECPRTG_1972O"
"152","ECTUNS_1976O","EC Tunisia","1976-04-25","1978-11-01","https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:L:1978:265:FULL&from=en",NA,1,"Belgium, Denmark, Germany, France, Ireland, italy, Luxembourg, Netherlands, United Kingdom, Tunisia",NA,NA,"ECTUNS_1976O"
"153","EC04CC_1976A","Economic Community Of The Great Lakes (CEPGL) Economic And Customs Cooperation Agreement","1976-01-01","1978-01-01","https://treaties.un.org/doc/Publication/UNTS/Volume%201092/volume-1092-I-16748-English.pdf",NA,NA,"",NA,NA,"EC04CC_1976A"
"154","FIN-POL[NA]_1976O","Finland Poland","1976-01-01","1978-01-01",NA,NA,NA,"",1,NA,"FIN-POL[NA]_1976O"
"155","EGY-MAR[NA]_1976O:EGY-MAR[NA]_1976O","Egypt Morocco","1976-01-01",NA,NA,NA,NA,"",NA,NA,"EGY-MAR[NA]_1976O:EGY-MAR[NA]_1976O"
"156","ECALGR_1976O","EC Algeria","1976-04-26","1976-07-01","https://raw.github.com/mappingtreaties/tota/master/xml/pta_206.xml",NA,NA,"",NA,NA,"ECALGR_1976O"
"157","CEPGL_1976O","CEPGL","1976-09-20",NA,"https://wits.worldbank.org/GPTAD/PDF/archive/CEPGL.pdf",NA,NA,"",NA,NA,"CEPGL_1976O"
"158","AUS-PNG[NA]_1976O:AUS-PNG[NA]_1976O","Australia Papua New Guinea (PATCRA)","1976-11-06","1977-02-01","http://rtais.wto.org/rtadocs/139/TOA/English/PATCRAAgreement.pdf","1991-09-20",1,"Australia, Papua New Guinea",NA,NA,"AUS-PNG[NA]_1976O"
"159","AS05TA_1977A","Association Of South East Asian Nations (ASEAN) Preferential Trading Arrangements (PTA)","1977-01-01","1977-01-01",NA,NA,NA,"",1,NA,"AS05TA_1977A"
"160","ECEGYP_1977O:ECEGYP_1972A","EC Egypt","1977-01-01","1978-01-01",NA,NA,NA,"",1,NA,"ECEGYP_1977O:ECEGYP_1972A"
"161","ECJRDN_1977O","EC Jordan","1977-01-01","1978-01-01",NA,NA,NA,"",1,NA,"ECJRDN_1977O"
"162","ECLBNN_1977O:ECLBNN_1972O","EC Lebanon","1977-01-01","1978-01-01",NA,NA,NA,"",1,NA,"ECLBNN_1977O:ECLBNN_1972O"
"163","ARE-IRQ[UAE]_1977O:ARE-IRQ[UAE]_1977O","Iraq UAE","1977-01-01","1977-01-01",NA,NA,NA,"",1,NA,"ARE-IRQ[UAE]_1977O:ARE-IRQ[UAE]_1977O"
"164","EUE-SYR[ESY]_1977O","EU Syria","1977-01-18","1977-07-01","https://raw.github.com/mappingtreaties/tota/master/xml/pta_125.xml",NA,NA,"",NA,NA,"EUE-SYR[ESY]_1977O"
"165","ECEGYC_1977A","EC Egypt Cooperation Agreement","1977-01-18","1978-11-01","https://raw.github.com/mappingtreaties/tota/master/xml/pta_214.xml",NA,NA,"",NA,NA,"ECEGYC_1977A"
"166","ECSYRI_1977A","EC Syria Interim Agreement Of 1977","1977-01-18","1977-07-01","https://raw.github.com/mappingtreaties/tota/master/xml/pta_239.xml",NA,NA,"",NA,NA,"ECSYRI_1977A"
"167","ECLBNN_1977O:ECLBNN_1977O","EC Lebanon","1977-03-05","1977-01-07","https://wits.worldbank.org/GPTAD/PDF/archive/EC-Lebanon.pdf",NA,NA,"",NA,NA,"ECLBNN_1977O:ECLBNN_1977O"
"168","ECLBNC_1977A","EC Lebanon Cooperation Agreement","1977-05-03","1978-11-01","https://raw.github.com/mappingtreaties/tota/master/xml/pta_224.xml",NA,NA,"",NA,NA,"ECLBNC_1977A"
"169","ECSYRI_1977O","EC Syria","1977-01-08","1977-07-01","https://wits.worldbank.org/GPTAD/PDF/archive/EC-Syria.pdf",NA,1,"Belgium, Denmark, Germany, France, Ireland, Italy, Luxembourg, Netherlands, United Kingdom, Syria",NA,NA,"ECSYRI_1977O"
"170","ARE-SAU[SAU]_1978O","Saudi Arabia UAE","1978-01-01","1978-01-01",NA,NA,NA,"",1,NA,"ARE-SAU[SAU]_1978O"
"171","EFTSPN_1979O","EFTA Spain","1979-01-01","1980-01-01",NA,NA,NA,"",1,NA,"EFTSPN_1979O"
"172","LOME_1979O2:LOME_1975O1","Lome 2","1979-10-31","1981-01-01","https://edit.wti.org/app.php/document/show/pdf/8a201121-e8e8-4722-9657-9db3ef9f46ee",NA,1,"Belgium, Denmark, Germany, France, ireland, Italy, Luxembourg, Netherlands, United Kingdom, Bahamas, Barbados, Benin, Botswana, Burundi, Cameroon, Cape Verde, Central African Republic, Comoros, Congo, Ivory Coast, Jibuti, Dominica, Ethiopia, Fiji, Gabon, Gambia, Ghana, Grenada, Guinea, Guinea Bissau, Equatorial Guinea, Guyana, Upper Volta, Jamaica, Kenya, Kiribati, Lesotho, Liberia, Madagascar, Malawi, Mali, Mauritania, Mauritius, Niger, Nigeria, Papua New Guinea, Rwanda, Saint Lucia, Western Samoa, Sao Tome and Principe, Senegal, Seychelles, Sierra Leone, Solomon Islands, Somalia, Sudan, Surinam, Swaziland, Tanzania, Chad, Togo, Tonga, Trinidad and Tobago, Tuvalu, Uganda, Zaire, Zambia",NA,NA,"LOME_1979O2:LOME_1975O1"
"173","ECENLR_1979O:ECENLR_1972O","EC (10) Enlargement1979","1979-01-01","1979-01-01","https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:11979H/TXT&qid=1648455634407&from=EN",NA,NA,"",NA,NA,"ECENLR_1979O:ECENLR_1972O"
"174","LOMEII_1979O","Lome II1979","1979-01-01","1979-01-01",NA,NA,NA,"",NA,NA,"LOMEII_1979O"
"175","TKYCDS_1979O","Tokyo Codes1979","1979-01-01","1979-01-01",NA,NA,NA,"",NA,NA,"TKYCDS_1979O"
"176","EFTSPN_1979A","EFTA Spain Agreement","1979-06-26","1980-05-01","https://raw.github.com/mappingtreaties/tota/master/xml/pta_253.xml",NA,NA,"",NA,NA,"EFTSPN_1979A"
"177","LOME_1979A2:LOME_1975A1","2 Convention Of Lome","1979-10-31","1981-01-01","https://raw.github.com/mappingtreaties/tota/master/xml/pta_319.xml",NA,NA,"",NA,NA,"LOME_1979A2:LOME_1975A1"
"178","ECYGSL_1980O","EC Yugoslavia","1980-01-01","1980-01-01",NA,NA,NA,"",1,NA,"ECYGSL_1980O"
"179","JOR-QAT[NA]_1980O","Jordan Qatar","1980-01-01","1980-01-01",NA,NA,NA,"",NA,NA,"JOR-QAT[NA]_1980O"
"180","SPRTEC_1980A","South Pacific Regional Trade And Economic Cooperation Agreement (SPARTECA)","1980-07-14","1981-01-01","https://wits.worldbank.org/gptad/pdf/archive/sparteca.pdf",NA,1,"Australia, the Cook Islands, Fiji, Kiribati, Nauru, New Zealand, Niue, Papua New Guinea, Solomon Islands, Tonga, Tuvalu, Western Samoa",NA,NA,"SPRTEC_1980A"
"181","LTNAIA_1980O","Latin American Integration Association (LAIA)","1980-08-12","1981-03-18","https://edit.wti.org/document/show/ea727b54-492e-4788-a0ce-42bda81de547 ",NA,1,"Argentina, Bolivia, Brazil, Chile, Colombia, Ecuador, Mexico, Paraguay, Peru, Uruguay, Venezuela",NA,NA,"LTNAIA_1980O"
"182","TUN-ALG[NA]_1981O:TUN-ALG[NA]_1981O","Algeria Tunisia","1981-01-01",NA,NA,NA,NA,"",NA,NA,"TUN-ALG[NA]_1981O:TUN-ALG[NA]_1981O"
"183","CAN-NZL[NA]_1981O","Canada New Zealand","1981-09-25","1982-01-01","https://www.treaties.mfat.govt.nz/search/details/t/1402",NA,1,"New Zealand, Canada",NA,NA,"CAN-NZL[NA]_1981O"
"184","CRI-DOM[NA]_1981O","Costa Rica Dominican Republic","1981-01-01",NA,NA,NA,NA,"",NA,NA,"CRI-DOM[NA]_1981O"
"185","GLFCPC_1981O:GLFCPC_1981O","Gulf Cooperation Council (GCC)","1981-05-25","","https://www.gcc-sg.org/en-us/AboutGCC/Pages/Primarylaw.aspx",NA,1,"United Arab Emirates, Bahrain, Saudi Arabia, Oman, Qatar, Kuwait",NA,NA,"GLFCPC_1981O:GLFCPC_1981O"
"186","INTRAT_1981A","Inter-Arab Trade Agreement","1981-02-27","","https://www.customs.gov.sa/themes/custom/customs/files/agreements/istanbul/en.pdf",NA,1,"Egypt, Iraq, Jordan, Lebanon, Saudi Arabia, Syria, Libya, Sudan, Morocco, Tunisia Kuwait, Algeria, Bahrain, Qatar, Oman, United Arab Emirates, Mauritania, Somalia, Palestine, Djibouti, North Yemen, South Yemen",NA,NA,"INTRAT_1981A"
"187","ORGECS_1981O","Organisation Of Eastern Caribbean States (OECS)","1981-06-18","1981-07-02","http://caribbeanelections.com/eDocs/treaties/oecs_treaties/treaty_basseterre_1981.pdf","2010-06-18",1,"Antigua and Barbuda, Commonwealth of Dominica, Grenada, Montserrat, Saint Kitts and Nevis, Saint Lucia, Saint Vincent and the Grenadines",NA,NA,"ORGECS_1981O"
"188","URY-VEN[VNZ]_1981O:URY-VEN[VNZ]_1981O","Uruguay Venezuela","1981-01-01",NA,NA,NA,NA,"",NA,NA,"URY-VEN[VNZ]_1981O:URY-VEN[VNZ]_1981O"
"189","PTESAS_1981O","PTA For Eastern And Southern African States1981","1981-01-01","1981-01-01",NA,NA,NA,"",NA,NA,"PTESAS_1981O"
"190","IND-MDV[NA]_1981O","India Maldives",NA,"1981-03-31","https://wits.worldbank.org/GPTAD/PDF/archive/India-Maldives.pdf",NA,NA,"",NA,NA,"IND-MDV[NA]_1981O"
"191","GLFCPC_1981O:GLFCPC_2001O","Gulf Cooperation Council (GCC)","1981-05-25","1982-01-01","https://raw.github.com/mappingtreaties/tota/master/xml/pta_267.xml",NA,NA,"",NA,NA,"GLFCPC_1981O:GLFCPC_2001O"
"192","GCC_1981O","GCC","1981-11-11","1982-01-03","https://wits.worldbank.org/GPTAD/PDF/archive/GCC.pdf",NA,NA,"",NA,NA,"GCC_1981O"
"193","CRI-MEX[NA]_1982O:CRI-MEX[NA]_1982O","Costa Rica Mexico","1982-01-01","1984-01-01",NA,NA,NA,"",1,NA,"CRI-MEX[NA]_1982O:CRI-MEX[NA]_1982O"
"194","ARG-URY[NA]_1982O:ARG-URY[NA]_1974O","Argentina Uruguay","1982-01-01",NA,NA,NA,NA,"",NA,NA,"ARG-URY[NA]_1982O:ARG-URY[NA]_1974O"
"195","NER-TUN[NA]_1982O","Niger Tunisia","1982-01-01","1983-01-01",NA,NA,NA,"",NA,NA,"NER-TUN[NA]_1982O"
"196","PTESAS_1982O","PTA For Eastern And Southern African States","1982-01-01","1982-01-01",NA,NA,NA,"",NA,NA,"PTESAS_1982O"
"197","BRA-URY[NA]_1982O:BRA-URY[NA]_1982O","Brazil Uruguay","1982-01-01","1982-01-01",NA,NA,NA,"",1,NA,"BRA-URY[NA]_1982O:BRA-URY[NA]_1982O"
"198","ARG-URY[NA]_1982O:ARG-URY[NA]_1982O","Argentina Uruguay1982","1982-01-01","1982-01-01",NA,NA,NA,"",NA,NA,"ARG-URY[NA]_1982O:ARG-URY[NA]_1982O"
"199","AUS-NZL[NA]_1982O","Australia New Zealand (ANZCERTA)","1982-12-14","1983-01-01","https://raw.github.com/mappingtreaties/tota/master/xml/pta_122.xml",NA,NA,"",NA,NA,"AUS-NZL[NA]_1982O"
"200","ARG-CRI[NA]_1983O","Argentina Costa Rica","1983-01-01","1983-01-01",NA,NA,NA,"",NA,NA,"ARG-CRI[NA]_1983O"
"201","ARG-SLV[NA]_1983O","Argentina El Salvador","1983-01-01",NA,NA,NA,NA,"",NA,NA,"ARG-SLV[NA]_1983O"
"202","AUS-NZL[NA]_1983O","Australia New Zealand (ANZCERTA)","1983-03-28","1983-01-01","https://www.dfat.gov.au/sites/default/files/anzcerta1.pdf",NA,1,"New Zealand, Australia",NA,NA,"AUS-NZL[NA]_1983O"
"203","CHL-PER[NA]_1983O:CHL-PER[NA]_1983O","Chile Peru","1983-01-01",NA,NA,NA,NA,"",NA,NA,"CHL-PER[NA]_1983O:CHL-PER[NA]_1983O"
"204","ECCCAS_1983O","Economic Community Of Central African States (ECCAS-CEEAC)","1983-10-18","1985-01-01","https://investmentpolicy.unctad.org/international-investment-agreements/treaty-files/2401/download",NA,1,"Angola, Burundi, Cameroon, Central African Republic, Congo, Gabon, Equatorial Guinea, Rwanda, Sao Tome and Principe, Chad, Zaire",NA,NA,"ECCCAS_1983O"
"205","ECU-MEX[NA]_1983O","Ecuador Mexico","1983-01-01","1983-01-01",NA,NA,NA,"",NA,NA,"ECU-MEX[NA]_1983O"
"206","SDN-TUN[SDN]_1983O","Sudan Tunisia","1983-01-01","1984-01-01",NA,NA,NA,"",NA,NA,"SDN-TUN[SDN]_1983O"
"207","BTN-IND[NA]_1983O:BTN-IND[NA]_1949O","Bhutan India","1983-01-01","1984-01-01",NA,NA,NA,"",NA,NA,"BTN-IND[NA]_1983O:BTN-IND[NA]_1949O"
"208","BRA-MEX[NA]_1983O:BRA-MEX[NA]_1983O","Brazil Mexico","1983-01-01",NA,NA,NA,NA,"",NA,NA,"BRA-MEX[NA]_1983O:BRA-MEX[NA]_1983O"
"209","MEX-PRY[NA]_1983O","Mexico Paraguay","1983-01-01","1984-01-01",NA,NA,NA,"",NA,NA,"MEX-PRY[NA]_1983O"
"210","ECCAS_1983O","ECCAS","1983-10-18","1993-10-18","https://wits.worldbank.org/GPTAD/PDF/archive/ECCAS.pdf",NA,NA,"",NA,NA,"ECCAS_1983O"
"211","ARG-CUB[NA]_1984O:ARG-CUB[NA]_1984O","Argentina Cuba","1984-01-01",NA,NA,NA,NA,"",NA,NA,"ARG-CUB[NA]_1984O:ARG-CUB[NA]_1984O"
"212","ARG-ECU[NA]_1984O:ARG-ECU[NA]_1984O","Argentina Ecuador","1984-01-01","1984-01-01",NA,NA,NA,"",1,NA,"ARG-ECU[NA]_1984O:ARG-ECU[NA]_1984O"
"213","COL-CRI[NA]_1984O:COL-CRI[NA]_1984O","Colombia Costa Rica","1984-01-01","1985-01-01",NA,NA,NA,"",1,NA,"COL-CRI[NA]_1984O:COL-CRI[NA]_1984O"
"214","COL-SLV[NA]_1984O","Colombia El Salvador","1984-03-02","","http://www.sice.oas.org/Trade/colcos/colcos.asp#CAPITULO_II_",NA,1,"Columbia, El Salvador",NA,NA,"COL-SLV[NA]_1984O"
"215","COL-GTM[NA]_1984O","Colombia Guatemala","1984-01-01","1985-01-01",NA,NA,NA,"",1,NA,"COL-GTM[NA]_1984O"
"216","COL-HND[NA]_1984O","Colombia Honduras","1984-01-01","1985-01-01",NA,NA,NA,"",1,NA,"COL-HND[NA]_1984O"
"217","COL-NIC[NA]_1984O","Colombia Nicaragua","1984-03-02","","http://www.sice.oas.org/Trade/colnic/ind.asp",NA,1,"Colombia, Nicaragua",NA,NA,"COL-NIC[NA]_1984O"
"218","LOME_1984O3:LOME_1975O1","Lome 3","1984-12-08","1986-03-01","https://edit.wti.org/app.php/document/show/pdf/8d06c317-68f1-4ce7-84f7-d07045e87330",NA,1,"Belgium, Denmark, Germany, Greece, France, Ireland, Italy, Luxembourg, Netherlands, United Kingdom, Barbuda, Bahamas, Barbados, Belize, Benin, Botswana, Burkina Faso, Burundi, Cameroon, Cape Verde, Central African Republic, Comoros, Congo, Ivory Coast, Djibouti, Dominica, Ethiopia, Fiji, Gabon, Gambia, Ghana, Grenada, Guinea, Guinea-Bissau, Equatorial Guinea, Guyana, Jamaica, Kenya, Kiribati, Lesotho, Liberia, Madagascar, Malawi, Mali, Mauritania, Mauritius, Mozambique, Niger, Nigeria, Uganda, new Guinea, Rwanda, St Christopher and Nevis, Saint Lucia, Saint Vincent and the Grenadines, Samoa, Sao Tome and Principe, Senegal, Seychelles, Sierra Leone, Solomon Islands, Somalia, Sudan, Suriname, Swaziland, Tanzania, Chad, Togo, Tonga, Trinidad and Tobago, Tuvalu, Vanuatu, Zaire, Zambia, Zimbabwe",NA,NA,"LOME_1984O3:LOME_1975O1"
"219","ARG-URY[NA]_1984O:ARG-URY[NA]_1974O","Argentina Uruguay","1984-01-01",NA,NA,NA,NA,"",NA,NA,"ARG-URY[NA]_1984O:ARG-URY[NA]_1974O"
"220","GRNLNS_1984O","Greenland Sweden","1984-01-01","1985-01-01",NA,NA,NA,"",NA,NA,"GRNLNS_1984O"
"221","MDG-MUS[NA]_1984N","Madagascar Mauritius (under Indian Ocean Commission)","1984-01-01",NA,NA,NA,NA,"",NA,NA,"MDG-MUS[NA]_1984N"
"222","GTM-MEX[NA]_1984O:GTM-MEX[NA]_1984O","Guatemala Mexico1984","1984-01-01","1984-01-01",NA,NA,NA,"",NA,NA,"GTM-MEX[NA]_1984O:GTM-MEX[NA]_1984O"
"223","HND-MEX[NA]_1984O","Honduras Mexico1984","1984-01-01","1984-01-01",NA,NA,NA,"",NA,NA,"HND-MEX[NA]_1984O"
"224","LOMEII_1984O","Lome III1984","1984-01-01","1984-01-01",NA,NA,NA,"",NA,NA,"LOMEII_1984O"
"225","ARG-URY[NA]_1984O:ARG-URY[NA]_1982O","Argentina Uruguay1984","1984-01-01","1984-01-01",NA,NA,NA,"",NA,NA,"ARG-URY[NA]_1984O:ARG-URY[NA]_1982O"
"226","CHN-IND[NA]_1984O","China India","1984-08-15","1984-08-15","https://wits.worldbank.org/GPTAD/PDF/archive/china-india.pdf",NA,NA,"",NA,NA,"CHN-IND[NA]_1984O"
"227","LOME_1984A3:LOME_1975A1","3 Convention Of Lome","1984-12-08","1986-03-01","https://raw.github.com/mappingtreaties/tota/master/xml/pta_320.xml",NA,NA,"",NA,NA,"LOME_1984A3:LOME_1975A1"
"228","CHL-URY[NA]_1985O:CHL-URY[NA]_1985O","Chile Uruguay","1985-01-01","1985-01-01",NA,NA,NA,"",1,NA,"CHL-URY[NA]_1985O:CHL-URY[NA]_1985O"
"229","CUB-MEX[NA]_1985O:CUB-MEX[NA]_1985O","Cuba Mexico","1985-01-01","1985-01-01",NA,NA,NA,"",1,NA,"CUB-MEX[NA]_1985O:CUB-MEX[NA]_1985O"
"230","GRNLNI_1985O","Greenland Iceland","1985-01-01","1985-01-01",NA,NA,NA,"",NA,NA,"GRNLNI_1985O"
"231","GTM-MEX[NA]_1985O:GTM-MEX[NA]_1985O","Guatemala Mexico","1985-01-01",NA,NA,NA,NA,"",NA,NA,"GTM-MEX[NA]_1985O:GTM-MEX[NA]_1985O"
"232","GTM-VEN[VNZ]_1985O","Guatemala Venezuela","1985-10-30","","http://www.sice.oas.org/Trade/vengua/vengua.asp#ACUERDO",NA,1,"Venezuela, Guatemala",NA,NA,"GTM-VEN[VNZ]_1985O"
"233","HND-MEX[NA]_1985O:HND-MEX[NA]_1985O","Honduras Mexico","1985-01-01",NA,NA,NA,NA,"",NA,NA,"HND-MEX[NA]_1985O:HND-MEX[NA]_1985O"
"234","MEX-NIC[NA]_1985O:MEX-NIC[NA]_1985O","Mexico Nicaragua","1985-01-01","1985-01-01",NA,NA,NA,"",1,NA,"MEX-NIC[NA]_1985O:MEX-NIC[NA]_1985O"
"235","MEX-PAN[NA]_1985O:MEX-PAN[NA]_1985O","Mexico Panama","1985-01-01","1986-01-01",NA,NA,NA,"",1,NA,"MEX-PAN[NA]_1985O:MEX-PAN[NA]_1985O"
"236","ECENLR_1985O:ECENLR_1972O","EC (12) Enlargement1987","1985-01-01","1985-01-01","https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:11985I/TXT&qid=1648458544238&from=EN",NA,NA,"",NA,NA,"ECENLR_1985O:ECENLR_1972O"
"237","ISRLUS_1985O","Israel US1985","1985-01-01","1985-01-01","http://www.sice.oas.org/TPD/USA_ISR/Datesignature_e.pdf",NA,NA,"",NA,NA,"ISRLUS_1985O"
"238","ISR-USA[NA]_1985O","US Israel","1985-04-22","1985-08-19","https://raw.github.com/mappingtreaties/tota/master/xml/pta_121.xml",NA,1,"United States, Israel",NA,NA,"ISR-USA[NA]_1985O"
"239","DOM-PAN[NA]_1985O","Panama Dominican Republic","1985-07-17","1987-06-08","http://www.sice.oas.org/Trade/preftrade/PAN_DR/pandoms1.asp",NA,1,"Panama, Dominican Republic",NA,NA,"DOM-PAN[NA]_1985O"
"240","ARG-BRA[NA]_1986O:ARG-BRA[NA]_1986O","Argentina Brazil","1986-07-29","1987-01-01","https://www.jstor.org/stable/20693239#metadata_info_tab_contents",NA,1,"Argentina, Brazil",NA,NA,"ARG-BRA[NA]_1986O:ARG-BRA[NA]_1986O"
"241","ARG-MEX[NA]_1986O:ARG-MEX[NA]_1986O","Argentina Mexico","1986-01-01","1987-01-01",NA,NA,NA,"",1,NA,"ARG-MEX[NA]_1986O:ARG-MEX[NA]_1986O"
